Label,Area, Normalsimilarity, NormalZ, DiagonalXY, Height, Coplanarity, Proximity, Connections, Wallinlier, DvBottom, DvTop, ColAbove, ColBelow,ColFarAbove,Vbot,Vtop,Raytrace
Clutter,0,0.07,1,1.91,0.1,0.28,0.32,1,0,10,10,0,0,0,1.84,0.27,1
Walls,0.01,0.01,0,1.91,2.9,0.16,0,2,0,10,0.01,2,2,2,10,10,10
Walls,0.01,0,0,3.54,2.7,0,0,8,1,10,0.57,2,2,2,10,10,10
Clutter,0,0.02,1,3.09,0,0.01,0.02,1,1,10,10,0,1,0,0.01,0.26,1
Clutter,0,0,0,0.78,0.8,0.25,2.14,1,0,10,0.3,2,2,2,10,10,10
Clutter,0,0.56,0.84,2.98,0.2,10,0,1,1,10,10,0,0,0,1.57,0.06,0.77
Walls,0.6,0.01,0,68.01,5.9,0,0,5,1,10,10,2,2,2,10,10,10
Walls,0.01,0,0,1.63,2.9,0.15,0,1,0,10,0.01,2,2,2,10,10,10
Walls,0.02,0.07,0.07,4.04,2.4,0,0,11,1,0.63,10,2,2,2,10,10,10
Walls,0.01,0.01,0,2.27,4.5,0,0,5,1,10,0.93,2,2,2,10,10,10
Beams,0.01,0.01,1,10.26,0.1,0.19,0,2,0,10,10,0,0,0.25,0,0.23,1
Walls,0,0.02,0.02,1.7,2.9,0,0.41,3,1,10,0.07,2,2,2,10,10,10
Walls,0.02,0.01,0.01,4.1,2.6,0,0,7,1,10,0.39,2,2,2,10,10,10
Clutter,0,0.01,0.01,1.77,1.1,0.11,0.13,1,1,10,0.26,2,2,2,10,10,10
Ceilings,0.02,0,1,8.99,0,0,0,11,1,10,10,0,0,0.69,0.05,0,1
Ceilings,0.02,0.01,1,7.42,0.1,0,0,8,1,10,10,0.08,0,0.25,0.29,0,0.98
Clutter,0,0.02,1,1.84,0,0.4,0.41,1,0,10,10,1,1,1,1.16,0.1,0.94
Clutter,0,0,0,1.35,0.8,4.55,0.36,1,0,0.01,10,2,2,2,10,10,10
Clutter,0,0.08,0.01,0.58,1.2,1.6,0.85,2,0,10,0.4,2,2,2,10,10,10
Walls,0,0.02,0,1.2,1.5,0.01,0,2,0,0.13,0.4,2,2,2,10,10,10
Walls,0,0.01,0,0.85,2.1,0.04,0,1,0,0.18,0.37,2,2,2,10,10,10
Roofs,0,0.36,0.82,7.72,0.3,10,0.57,1,0,10,10,0,0,0,1.43,0.06,0.5
Walls,0.01,0,0,3.54,2.5,0,0,9,1,10,0.01,2,2,2,10,10,10
Walls,0,0.03,0.04,1.27,0.8,4.72,0,1,0,0.67,0.36,2,2,2,10,10,10
Clutter,0,0.37,0.11,1.43,0.5,0.24,2.24,1,0,10,0.44,2,2,2,10,10,10
Beams,0,0.02,0.01,1.49,0.6,0.31,0,1,0,0.62,0.93,2,2,2,10,10,10
Beams,0,0.11,0.99,8.99,0.1,0.11,0.33,2,0,10,10,0,0,0,1.68,0.06,1
Walls,0,0.02,0,0.42,1.4,0.77,0,3,1,10,0.28,2,2,2,10,10,10
Walls,0,0.02,0.01,1.06,0.7,0,0,1,0,0.71,10,2,2,2,10,10,10
Clutter,0,0.02,1,2.48,0,0.15,1.89,1,0,10,10,0,0,1,0.28,2.09,1
Walls,0,0,0,1.13,1.5,0.02,0.02,1,1,10,0,2,2,2,10,10,10
Walls,0,0.02,1,1.91,0,0.29,0,5,1,10,10,0,0,0,1.12,0.48,0
Walls,0,0.02,0.01,1.06,0.7,0,0,1,1,0.53,0.94,2,2,2,10,10,10
Clutter,0,0.02,0,0.85,2.1,0.09,1.76,2,0,10,0.41,2,2,2,10,10,10
Clutter,0,0.09,0.08,1.13,0.6,1.39,0.02,1,1,0.18,0.25,2,2,2,10,10,10
Clutter,0,0.01,0,1.2,0.8,0.26,0.02,2,1,0.2,0.07,2,2,2,10,10,10
Clutter,0.01,0.01,0,4.04,0.9,1.81,0,2,0,1.07,10,2,2,2,10,10,10
Clutter,0,0.02,0.01,1.2,0.9,0.1,0.02,2,0,1.09,10,2,2,2,10,10,10
Clutter,0.01,0,1,4.67,0,1.37,0.84,0,0,10,10,0,0,0.75,0.04,1.57,1
Clutter,0,0,1,1.86,0,0.01,0.64,0,1,10,10,0,1,0,0.02,0.21,0
Clutter,0,0.04,0,0.57,1.7,1.72,1.76,2,0,10,0.42,2,2,2,10,10,10
Beams,0.01,0.02,1,7.93,0,0.12,0.14,2,0,10,10,0,0.25,0,1.24,0.11,0.81
Floors,0.01,0,1,5.92,0,0,0,8,1,10,10,0,0,0.83,0,2.44,0
Clutter,0,0.02,0.01,1.2,1.7,4.11,0.01,1,0,1.09,10,2,2,2,10,10,10
Clutter,0,0.06,0.01,0.71,2.6,1.67,1.79,1,0,10,0.65,2,2,2,10,10,10
Clutter,0,0.03,0,0.42,2.1,0.62,0,1,0,10,0.32,2,2,2,10,10,10
Walls,0,0.11,0.11,1.98,0.6,0.01,0.04,1,0,0.32,0.17,2,2,2,10,10,10
Clutter,0,0.04,0,0.36,3.3,0.5,1.51,2,0,10,0.63,2,2,2,10,10,10
Walls,0,0.02,0,0.57,1.4,0.02,0.22,2,0,10,0.11,2,2,2,10,10,10
Ceilings,0,0.01,1,4.44,0,0.01,0.75,0,0,10,10,0,0,0,0.04,0.01,0
Clutter,0,0.06,0.01,0.78,3.3,1.3,1.44,1,0,10,0.65,2,2,2,10,10,10
Clutter,0,0.1,0.05,3.64,0.4,1.26,1.34,0,0,10,1.07,2,2,2,10,10,10
Clutter,0,0.29,0.01,0.54,2.2,0.32,0.09,1,0,10,0.14,2,2,2,10,10,10
Walls,0,0.02,0,1.41,1.2,0.01,0,1,0,0.19,0.4,2,2,2,10,10,10
Roofs,0,0.73,0.73,8,0.3,10,0,2,1,10,10,0,0,0,1.41,0.02,0.53
Clutter,0,0.02,0,0.71,1.8,0.68,1.77,2,0,10,0.42,2,2,2,10,10,10
Walls,0.01,0.03,0.01,7.38,1.5,0,0,5,1,0.49,10,2,2,2,10,10,10
Clutter,0,0.03,0,0.57,2.1,1.84,2.22,2,0,10,0.41,2,2,2,10,10,10
Walls,0,0,0,1.13,0.8,0.01,0,2,0,0.62,0.37,2,2,2,10,10,10
Walls,0.05,0,0,10.76,4,0,0,9,1,10,0.9,2,2,2,10,10,10
Walls,0,0.03,0.02,1.49,0.6,0.01,0.01,1,0,0.73,10,2,2,2,10,10,10
Clutter,0,0.31,0.95,1.84,0.2,0.26,0.32,1,0,10,10,0,0,0,1.75,0.14,0
Ceilings,0.02,0.01,1,9.09,0,0,0,6,1,10,10,0,0,0.07,1.07,0,0.9
Clutter,0.01,0,0,1.84,2.4,0.57,0,1,0,10,0.06,2,2,2,10,10,10
Walls,0,0.01,0.01,1.77,3.4,4.7,0,2,0,10,0.32,2,2,2,10,10,10
Roofs,0.15,0.02,1,18.18,0.2,0,0,4,1,10,10,0,0.19,0,1.44,0,0.39
Walls,0,0.03,0,0.57,1.7,0.85,0,4,1,10,0.29,2,2,2,10,10,10
Clutter,0,0.65,0.79,2.19,0.3,10,0,0,0,10,10,0,0,0,0.08,0.3,0.75
Walls,0.01,0.01,0,2.69,3.9,0,0,5,1,10,0.02,2,2,2,10,10,10
Walls,0,0.02,0.02,2.77,0.9,0.08,0,2,0,0.35,0.69,2,2,2,10,10,10
Walls,0,0.01,0,0.99,0.6,1.98,0.01,0,0,0.81,10,2,2,2,10,10,10
Walls,0,0.01,0,3.89,0.8,0.22,0.14,4,1,0.07,0.27,2,2,2,10,10,10
Clutter,0,0.03,0.01,0.42,1.9,0.94,0.16,2,0,10,0.11,2,2,2,10,10,10
Walls,0,0.03,0.03,5.03,0.6,0.24,0,0,0,0.82,10,2,2,2,10,10,10
Clutter,0,0.68,0.77,1.98,0.2,10,0.09,2,1,10,10,0,0,0,1.56,0.04,1
Clutter,0,0.03,1,1.28,0,0.77,0.77,2,0,10,10,0,0,1,0.04,1.66,1
Beams,0,0.01,0,1.63,0.4,0.3,0,2,0,0.9,0.93,2,2,2,10,10,10
Clutter,0,0.02,0.01,0.78,1.7,0.18,2.17,0,0,10,0.78,2,2,2,10,10,10
Walls,0,0.05,0.05,1.91,2.2,0.01,1.13,1,0,10,1.49,2,2,2,10,10,10
Roofs,0.01,0.01,1,6.09,0,0,0,5,1,10,10,0,0,0,1.52,0.09,1
Clutter,0,0.27,0,0.82,2,1.01,0,3,0,10,0.29,2,2,2,10,10,10
Clutter,0,0.03,0,0.57,2.5,0.48,0.45,0,1,0.63,10,2,2,2,10,10,10
Walls,0,0.07,0.07,1.98,1.1,4.72,2.19,2,0,10,0.25,2,2,2,10,10,10
Clutter,0,0.01,1,4.81,0,0.25,0.46,1,0,10,10,0,0,0,0.22,0.4,1
Walls,0,0.02,0,0.99,2.2,0.2,0,3,0,10,0,2,2,2,10,10,10
Clutter,0,0.02,0.01,1.13,1.6,1.3,0,5,0,0.42,10,2,2,2,10,10,10
Walls,0,0.05,0.01,0.85,0.8,0.01,0,1,0,0.63,0.36,2,2,2,10,10,10
Clutter,0,0.01,1,1.49,0,0.05,0.08,2,1,10,10,0,0,0,0.2,0.02,1
Ceilings,0.02,0.01,1,6.1,0.1,0,0,5,1,10,10,0.9,0.4,0.9,0.18,0,0.64
Clutter,0,0.01,0,3.4,0.7,0.61,0,1,0,1.07,0.06,2,2,2,10,10,10
Walls,0,0,0,0.99,0.8,0.15,0,1,0,0.21,0,2,2,2,10,10,10
Clutter,0,0.01,1,1.58,0,0.03,2.73,0,0,10,10,0,0,1,0.06,1.92,1
Clutter,0,0.02,0.03,1.2,0.6,1.38,1.04,1,0,1.09,0.09,2,2,2,10,10,10
Clutter,0,0.1,0.07,0.86,0.8,1.93,3.5,0,0,10,0.87,2,2,2,10,10,10
Clutter,0,0.05,0.06,0.78,0.6,1.96,0.02,1,1,0.29,0.27,2,2,2,10,10,10
Walls,0,0.01,0,0.99,1.4,0.01,0,6,1,0.01,0.37,2,2,2,10,10,10
Clutter,0,0.02,1,2.97,0,0.18,0,2,0,10,10,1,0,1,0.37,0.09,0
Clutter,0.01,0.02,1,11.76,0,0.04,0.04,1,0,10,10,0.8,0,0.8,0.12,0.19,1
Clutter,0,0.02,1,2.41,0,0.14,3,0,0,10,10,0,0,0.5,0.25,2.09,1
Clutter,0,0.01,0.01,0.57,1.5,0.1,0.67,3,0,10,0.18,2,2,2,10,10,10
Walls,0.01,0.02,0.02,7.43,1.3,0,0,4,1,0.67,0.45,2,2,2,10,10,10
Walls,0,0.01,0,2.41,0.8,1.54,0,0,1,0.07,0,2,2,2,10,10,10
Clutter,0,0.02,0.01,1.84,1.9,1.07,0.48,1,0,10,0.29,2,2,2,10,10,10
Walls,0.01,0.01,0,1.91,3.3,0.01,0,5,0,10,0.36,2,2,2,10,10,10
Clutter,0,0.59,0.56,3.47,0.1,10,0.46,3,0,10,10,0,0,0,1.13,0.1,0.67
Clutter,0,0.05,0,0.42,1.6,0.17,0.17,0,0,0.36,0.33,2,2,2,10,10,10
Clutter,0,0.03,0.01,0.57,1.6,1.04,1.03,1,0,10,0.16,2,2,2,10,10,10
Roofs,0,0.02,1,1.7,0,0,0.51,1,0,10,10,0,0,0,0.11,0.01,1
Walls,0,0.5,0.03,0.73,2.6,10,0,5,0,10,0.36,2,2,2,10,10,10
Walls,0.01,0.04,0.01,2.4,3.3,0,0,8,1,10,0.02,2,2,2,10,10,10
Walls,0,0.62,0.01,0.7,0.8,10,0,7,1,0.16,0.37,2,2,2,10,10,10
Clutter,0,0.02,1,2.05,0,0.21,0.37,0,0,10,10,0.5,1,0.5,1.2,0.06,0
Clutter,0,0.02,0.02,0.64,0.9,0.5,0.54,2,0,10,0.35,2,2,2,10,10,10
Clutter,0,0.03,0,0.64,2.2,1.39,0,3,0,10,0.18,2,2,2,10,10,10
Clutter,0,0.04,0.04,2.19,0.5,0.77,0.77,0,0,0.22,1.17,2,2,2,10,10,10
Walls,0,0,0,1.13,1.7,0.03,0,0,0,10,0.02,2,2,2,10,10,10
Walls,0,0,0,0.42,3.3,0.08,0,3,0,10,0.01,2,2,2,10,10,10
Walls,0,0.02,0,0.36,3.7,0.25,0,1,0,10,10,2,2,2,10,10,10
Roofs,0,0.04,1,2.91,0,0.01,0.01,1,1,10,10,0,0,0,1.63,0.01,0.5
Walls,0.01,0.01,0,3.33,2.7,0,0,6,1,10,10,2,2,2,10,10,10
Clutter,0,0.08,0,0.72,1.6,0.27,0.25,0,0,0.03,0.33,2,2,2,10,10,10
Clutter,0,0.07,0.01,0.42,1.5,0.52,0.51,0,0,10,0.07,2,2,2,10,10,10
Clutter,0,0.59,0,0.6,2.5,10,0.55,1,0,10,0.41,2,2,2,10,10,10
Clutter,0,0.66,0.78,2.33,0.2,10,0,1,1,10,10,0,0,0,1.51,0.04,1
Beams,0,0,0,2.69,0.6,0.3,0,3,0,0.7,0.94,2,2,2,10,10,10
Walls,0.01,0.01,0.01,2.19,3,0,0,8,1,10,10,2,2,2,10,10,10
Clutter,0,0.02,0,0.64,1.8,1.65,0.44,1,0,10,0.16,2,2,2,10,10,10
Walls,0,0.02,0.02,2.33,0.6,2,0,1,0,0.81,10,2,2,2,10,10,10
Walls,0,0.02,1,5.87,0,1.07,1.87,0,1,10,10,0,0,0,0.81,0.47,0.88
Walls,0,0,0,0.78,2.9,0.4,0,1,0,10,0,2,2,2,10,10,10
Clutter,0,0.03,1,1.66,0,0.17,2.53,1,0,10,10,0,0,1,0.08,1.77,1
Walls,0,0.04,0.03,1.2,2.3,2.55,0.61,0,0,0.02,0.35,2,2,2,10,10,10
Clutter,0,0.01,0,2.41,0.8,0.01,0.27,0,0,0.31,0.38,2,2,2,10,10,10
Walls,0,0,0,0.57,2.3,0.63,0,4,1,10,0.01,2,2,2,10,10,10
Ceilings,0,0.01,1,1.56,0,0.02,0.31,0,0,10,10,0.5,0,0.5,0.35,0.05,0
Clutter,0,0.09,0.01,0.71,2.3,0.65,0.3,1,0,10,0.06,2,2,2,10,10,10
Ceilings,0.05,0,1,16.27,0,0,0,6,1,10,10,0.19,0,0.48,0.2,0.01,1
Clutter,0.01,0.01,1,5.87,0,0.17,2.5,2,0,10,10,0,0,0.8,0.07,1.78,1
Walls,0,0.01,1,2.41,0,0.43,0,7,1,10,10,0,0,0,1.13,0.47,1
Clutter,0.01,0.01,1,4.63,0,0.04,0,3,0,10,10,0.5,0,0.5,0.97,0.05,1
Walls,0.09,0.01,0,18.49,3.1,0,0,6,1,0.67,10,2,2,2,10,10,10
Clutter,0,0.02,1,1.35,0,1.53,1.87,0,0,10,10,0,0,1,0.03,1.72,1
Clutter,0,0.55,0.53,7.43,0.1,10,0.66,0,1,10,10,1,0,1,0.25,0.01,0
Clutter,0,0.06,0,0.5,2.2,1.27,0,1,0,10,0.2,2,2,2,10,10,10
Walls,0.01,0.12,0.09,2.22,2.1,0.01,0.51,0,1,10,0.24,2,2,2,10,10,10
Clutter,0,0.01,0.02,1.06,0.7,0.2,0.15,2,1,0.12,0.32,2,2,2,10,10,10
Walls,0,0,0,1.06,2.3,0.1,0.18,1,0,10,0,2,2,2,10,10,10
Clutter,0.01,0.02,0.02,1.77,1.8,0.47,0.34,2,0,0.06,10,2,2,2,10,10,10
Clutter,0,0.02,0,1.2,1.6,0.64,0.23,2,0,0.06,10,2,2,2,10,10,10
Clutter,0,0,0.01,1.2,0.9,1.98,0,0,0,1.08,10,2,2,2,10,10,10
Beams,0.02,0.01,0.01,11.4,1.6,0,0,7,1,0.08,10,2,2,2,10,10,10
Clutter,0,0.27,0.96,1.77,0.2,0.25,0.5,0,0,10,10,0,0,0,1.84,0.36,0.67
Clutter,0,0,0,1.13,0.9,0.48,1.34,0,0,0.01,0.05,2,2,2,10,10,10
Clutter,0,0.43,0,1.02,2,10,0.09,2,0,10,0.28,2,2,2,10,10,10
Clutter,0,0.05,0,0.57,2.3,0.62,0.32,3,0,10,0.07,2,2,2,10,10,10
Roofs,0.01,0.07,0.98,5.16,0.6,0,0,6,1,10,10,0,0.25,0,0.76,0.03,0.2
Clutter,0,0.05,0.05,1.84,0.7,1.41,0,1,1,0.11,0.4,2,2,2,10,10,10
Clutter,0,0.26,0.96,6.3,0,0.03,0.3,0,1,10,10,1,0,1,0.25,0.01,1
Beams,0.01,0.02,1,10.69,0.1,0,0,6,1,10,10,0.33,0,0.83,0.25,0.05,1
Clutter,0,0.12,0.99,1.35,0.1,0.13,0,0,0,10,10,0,0,1,0.08,0.08,1
Walls,0,0.01,0.01,0.99,1.5,0,0.02,3,0,10,0.06,2,2,2,10,10,10
Walls,0,0.03,0.03,0.92,1.8,0.01,0,4,0,0.02,0.36,2,2,2,10,10,10
Clutter,0,0.01,1,3.54,0,0.15,1.89,0,0,10,10,0,0,1,0.07,1.78,1
Roofs,0.44,0,1,31.89,0.1,0,0,4,1,10,10,0,0.91,0,0.07,0.37,0.36
Roofs,0.01,0.02,1,6.66,0.1,0,0,4,1,10,10,0,0.44,0,0.01,0.22,0.52
Clutter,0,0.02,1,2.13,0,0.03,0.26,1,0,10,10,0,0,0.5,0.07,1.69,1
Clutter,0,0.04,0.03,0.99,0.7,0.6,2.16,0,0,10,0.86,2,2,2,10,10,10
Clutter,0,0.02,0,1.63,1.3,0.1,1.72,0,0,10,0.21,2,2,2,10,10,10
Clutter,0,0.01,0.01,1.06,0.5,0.18,0.08,2,1,0.13,0.52,2,2,2,10,10,10
Walls,0.01,0.01,0.02,2.48,3.8,0.01,0.16,2,0,10,10,2,2,2,10,10,10
Clutter,0,0.04,0.02,1.56,1.5,0.15,0.22,1,0,0.3,0.52,2,2,2,10,10,10
Clutter,0,0.16,0.15,1.63,0.5,0.24,0.24,1,0,0.23,0.33,2,2,2,10,10,10
Clutter,0,0.28,0.01,0.58,1,0.75,0,0,0,10,0.46,2,2,2,10,10,10
Walls,0,0.09,0.07,0.78,0.8,2.56,2.18,1,0,10,0.24,2,2,2,10,10,10
Floors,0,0.08,1,2.33,0,0.1,0,0,0,10,10,0,0,1,0,2.43,0
Clutter,0,0.05,0.01,0.5,1.4,0.26,0.21,0,0,10,1.29,2,2,2,10,10,10
Clutter,0,0.24,0.95,1.42,0.1,0.21,0.56,0,0,10,10,0,0,0,0.3,0.63,0
Clutter,0,0.03,0.98,2.55,0.1,0.03,0.02,2,0,10,10,0,0,0,1.35,0,1
Clutter,0,0.04,0.02,0.85,0.7,0.58,0.56,0,0,0.67,0.94,2,2,2,10,10,10
Clutter,0,0.03,0.03,1.63,0.4,0.02,0.11,1,0,1.08,10,2,2,2,10,10,10
Ceilings,0.03,0.02,1,8.41,0.1,0,0,6,1,10,10,0.13,0,0.13,0.34,0.03,0.72
Beams,0,0.02,0.02,2.13,0.3,0.1,0,2,0,0.98,0.95,2,2,2,10,10,10
Walls,0.01,0.01,0.01,6.09,1.8,0,0,6,1,10,0.09,2,2,2,10,10,10
Clutter,0,0.01,0,0.42,1.3,2.15,0.16,1,0,10,0.07,2,2,2,10,10,10
Beams,0,0.02,0.02,2.13,0.4,0.35,0,3,0,0.97,0.94,2,2,2,10,10,10
Walls,0.01,0.01,0,1.49,3.5,0.03,0,0,0,10,0.18,2,2,2,10,10,10
Walls,0,0.01,0,0.64,3.3,1.55,0,2,0,10,0.01,2,2,2,10,10,10
Ceilings,0.01,0.01,1,3.68,0,0,0,4,1,10,10,0.5,0,1,0.27,0.01,1
Clutter,0,0.53,0.86,2.19,0.2,0.51,1.03,0,0,10,10,0,0,0,1.6,0.15,1
Walls,0.01,0.01,0.01,2.83,3.3,0,0,8,1,10,0,2,2,2,10,10,10
Walls,0,0.03,0,0.22,3,0.3,0,1,0,10,0.72,2,2,2,10,10,10
Clutter,0,0.04,0.01,0.36,2.9,1.46,0.08,0,0,10,0.13,2,2,2,10,10,10
Walls,0.01,0.01,0.01,1.41,3.3,0.26,0,1,0,10,0.03,2,2,2,10,10,10
Walls,0,0.01,0,0.71,2.4,1.72,0.17,1,0,10,0.03,2,2,2,10,10,10
Clutter,0.01,0.01,0,1.77,1.5,0.52,0.42,2,0,0.06,10,2,2,2,10,10,10
Walls,0,0.02,0.01,0.99,0.8,0.01,0,4,1,0.31,0.01,2,2,2,10,10,10
Walls,0.01,0.03,0,1.2,3.1,0.21,0,2,0,10,0.7,2,2,2,10,10,10
Walls,0,0.01,0,0.42,2.3,1.11,0,4,1,10,0.03,2,2,2,10,10,10
Clutter,0,0.02,1,3.47,0,0.27,0.77,0,0,10,10,0,0.67,0,0.11,0.11,0.31
Walls,0,0.01,0,0.71,0.8,0.13,0.41,1,1,10,0.26,2,2,2,10,10,10
Clutter,0,0.01,0.01,1.91,0.5,2.56,0.12,1,1,0.11,0.53,2,2,2,10,10,10
Clutter,0,0.01,1,1.78,0,0.38,0.82,0,0,10,10,0,1,1,0.01,1.65,1
Walls,0.02,0,0,3.19,2.9,0,0,5,1,10,0.15,2,2,2,10,10,10
Roofs,0,0.06,1,2.27,0.1,0.02,0.51,2,0,10,10,0,0,0,1.42,0.04,0
Walls,0.01,0.02,0.02,2.91,1.7,2.58,1.62,1,0,10,0.01,2,2,2,10,10,10
Walls,0,0.04,0.01,0.99,0.8,2.59,0.05,2,0,0.38,0.35,2,2,2,10,10,10
Walls,0,0.04,0.03,1.63,0.5,0,0.28,3,1,0.37,10,2,2,2,10,10,10
Walls,0,0.08,0,0.22,2,0,0.22,1,1,10,0.29,2,2,2,10,10,10
Clutter,0,0.08,1,2.91,0,1.15,1.45,0,0,10,10,0,1,1,0.53,0.67,0.83
Walls,0,0.13,0,0.22,3.2,0,0.11,2,0,10,0.1,2,2,2,10,10,10
Clutter,0,0.02,0.01,1.2,1.7,1.13,0.34,2,0,0.06,10,2,2,2,10,10,10
Walls,0.01,0.04,0.04,8.07,0.6,2.03,0,2,0,0.8,10,2,2,2,10,10,10
Clutter,0,0,1,2,0,0.57,0.57,0,0,10,10,0,0.5,0,0.11,1.92,1
Walls,0,0,0,0.42,2.6,0.04,0.03,2,0,10,0.37,2,2,2,10,10,10
Clutter,0,0.05,0,0.78,1.2,0.44,0.92,0,0,10,0.2,2,2,2,10,10,10
Clutter,0,0.09,0,1.78,3.3,0.33,0.75,1,0,10,0.01,2,2,2,10,10,10
Roofs,0.01,0.03,1,4.13,0.1,0.04,0,2,1,10,10,0,0.25,0,1.47,0.12,0.43
Walls,0,0.01,0.01,1.13,0.9,0.01,0.11,4,1,0.15,10,2,2,2,10,10,10
Clutter,0,0.29,0,1.24,2,0.9,0.34,3,0,10,0.29,2,2,2,10,10,10
Beams,0,0.01,0,0.78,0.6,0.3,0.27,3,0,0.7,0.92,2,2,2,10,10,10
Walls,0,0.03,0.03,1.42,0.4,0.17,0,2,0,1.09,10,2,2,2,10,10,10
Clutter,0,0.01,1,1.35,0,0.81,2.92,0,0,10,10,0,0,1,0.09,1.68,0.5
Ceilings,0.02,0.01,1,6.58,0.1,0,0,6,1,10,10,1,0.27,1,0.23,0.01,0.97
Ceilings,0,0.02,1,2.69,0,0.01,0,2,1,10,10,0.33,0,0.33,1.56,0.01,1
Clutter,0,0.09,0.79,2.12,0.2,10,0.08,0,1,10,10,0,0,0,1.53,0.03,0.33
Walls,0,0.06,0,1.14,1.4,0.06,0.02,2,1,10,0.23,2,2,2,10,10,10
Clutter,0,0.17,0.73,1.49,0.3,10,0.59,1,0,10,10,0,0,0,1.39,0.23,1
Walls,0.05,0.01,0,10.76,3.2,0,0,4,1,10,0.54,2,2,2,10,10,10
Clutter,0,0.03,1,1.98,0,1.04,1.16,0,0,10,10,0,1,1,0.24,0.98,1
Walls,0,0.05,0.04,0.99,2.2,2.62,0,3,0,0.2,10,2,2,2,10,10,10
Walls,0,0.01,0,0.28,3,0.41,0,1,0,10,0.72,2,2,2,10,10,10
Clutter,0,0.69,0.65,1.77,0.2,10,0.44,4,1,10,10,0,0,0,0.05,0.48,1
Clutter,0,0.03,0.03,1.77,0.6,1.39,0,2,1,0.07,0.55,2,2,2,10,10,10
Beams,0,0.2,0.98,1.84,0.3,0.08,0,1,0,10,10,1,0,1,0,0.01,0.5
Clutter,0,0.01,0,1.2,1.1,0.35,0.47,2,0,0.07,10,2,2,2,10,10,10
Clutter,0,0.37,0,0.76,1.7,0.48,1.17,0,0,10,0.18,2,2,2,10,10,10
Walls,0,0.01,0,0.71,3.2,0.06,0.1,1,0,10,0.01,2,2,2,10,10,10
Clutter,0.01,0.01,0,3.96,1.3,0,0,6,1,1.08,10,2,2,2,10,10,10
Clutter,0,0.09,0.01,0.92,1,0.07,0.89,0,0,10,0.42,2,2,2,10,10,10
Clutter,0,0.01,0.01,1.2,0.6,1.56,0.43,1,0,0.08,10,2,2,2,10,10,10
Walls,0,0.01,0.01,0.92,0.7,0.03,0,2,0,0.02,10,2,2,2,10,10,10
Clutter,0,0.28,0.96,1.64,0.1,0.23,0.79,2,0,10,10,0,0,0,0.26,0.58,1
Clutter,0,0.23,0.97,4.89,0.1,0.05,0.03,1,0,10,10,0,0.5,0,2.48,0.06,1
Clutter,0.01,0,1,4.98,0,0.04,0.65,0,0,10,10,1,0,1,0.95,0.05,1
Walls,0.01,0.02,0.01,2.97,3,0,0,6,1,10,0.78,2,2,2,10,10,10
Walls,0,0.01,0.01,1.91,1.6,0.01,1.31,1,0,0.72,10,2,2,2,10,10,10
Walls,0,0.01,0,0.78,3.3,0.04,0.19,1,0,10,0.03,2,2,2,10,10,10
Walls,0,0.01,0.01,1.2,1.3,0.09,0.14,0,0,10,0.06,2,2,2,10,10,10
Beams,0,0.01,0.01,1.06,0.7,0.3,0,3,0,0.69,0.88,2,2,2,10,10,10
Walls,0,0,0,1.35,2.4,0,0.09,3,0,10,0,2,2,2,10,10,10
Walls,0,0.03,0.02,0.71,3.1,0.04,0,1,0,10,10,2,2,2,10,10,10
Roofs,0.04,0.03,1,13.66,0.1,0,0,6,1,10,10,0,0,0,0.06,0.06,0.87
Walls,0,0.11,0.01,0.58,1.8,0.47,0,2,0,10,0.65,2,2,2,10,10,10
Roofs,0,0.03,1,5.52,0.1,0.01,0.07,2,0,10,10,0,0,0,1.34,0.01,0
Walls,0.02,0,0,5.95,2.8,0,0,7,1,10,10,2,2,2,10,10,10
Beams,0,0.03,0.02,2.13,0.5,0.04,0,1,0,0.87,0.88,2,2,2,10,10,10
Ceilings,0.02,0.01,1,7.43,0,0,0,7,1,10,10,0.25,0.08,0.25,0.25,0,1
Walls,0,0,0,0.71,1.6,0,0.19,0,1,10,0.06,2,2,2,10,10,10
Walls,0.01,0.01,0.02,3.05,3.6,0,0,8,1,10,10,2,2,2,10,10,10
Walls,0,0.02,0.03,0.99,1.5,2.59,0.95,2,0,0.07,0.66,2,2,2,10,10,10
Ceilings,0.1,0,1,15.2,0,0,0,4,1,10,10,0.84,0,0.84,1.91,0,0.71
Clutter,0,0.07,0,0.42,1.9,0.68,0.69,0,0,0.15,0.04,2,2,2,10,10,10
Walls,0,0.02,0,0.42,3.3,1.58,0,2,0,10,0.01,2,2,2,10,10,10
Walls,0,0.02,0.01,2.77,0.5,0.49,0,2,0,1.25,10,2,2,2,10,10,10
Clutter,0,0.03,0,0.42,1.9,0.09,0,2,1,10,0,2,2,2,10,10,10
Walls,0,0.02,0.01,0.57,2,0.48,0,1,0,10,0.65,2,2,2,10,10,10
Walls,0.02,0,0,5.24,3.7,0,0,7,1,10,10,2,2,2,10,10,10
Walls,0.01,0.01,0,2.62,3.2,0,0,10,1,10,0.71,2,2,2,10,10,10
Walls,0.01,0.05,0.02,1.56,3.1,0.02,0,7,0,10,0.72,2,2,2,10,10,10
Walls,0,0.01,0,1.56,2.3,0.05,0,1,0,10,1.51,2,2,2,10,10,10
Clutter,0,0.15,0,1.17,2.1,1.21,0.01,3,0,10,0.18,2,2,2,10,10,10
